iter	Passed	Remaining
14513	476366	32344768
14514	476399	32344726
14515	476429	32344503
14516	476459	32344291
14517	476489	32344091
14518	476520	32343893
14519	476551	32343767
14520	476582	32343626
14521	476616	32343681
14522	476646	32343465
14523	476678	32343349
14524	476712	32343370
14525	476743	32343222
14526	476773	32343041
14527	476809	32343183
14528	476840	32343040
14529	476871	32342907
14530	476905	32342927
14531	476938	32342925
14532	476968	32342716
14533	477001	32342673
14534	477033	32342608
14535	477065	32342470
14536	477094	32342205
14537	477124	32341959
14538	477160	32342166
14539	477193	32342114
14540	477224	32341968
14541	477256	32341883
14542	477287	32341759
14543	477318	32341580
14544	477349	32341431
14545	477380	32341262
14546	477416	32341425
14547	477447	32341280
14548	477477	32341093
14549	477508	32340909
14550	477537	32340625
14551	477569	32340515
14552	477602	32340532
14553	477632	32340296
14554	477663	32340108
14555	477694	32339967
14556	477725	32339807
14557	477760	32339953
14558	477795	32340047
14559	477824	32339754
14560	477854	32339560
14561	477888	32339583
14562	477921	32339567
14563	477952	32339431
14564	477986	32339465
14565	478019	32339403
14566	478055	32339641
14567	478088	32339580
14568	478118	32339384
14569	478153	32339497
14570	478196	32340110
14571	478230	32340202
14572	478261	32340010
14573	478292	32339875
14574	478325	32339873
14575	478353	32339490
14576	478386	32339449
14577	478416	32339287
14578	478460	32339948
14579	478498	32340289
14580	478530	32340178
14581	478563	32340181
14582	478604	32340701
14583	478643	32341109
14584	478679	32341242
14585	478714	32341412
14586	478750	32341581
14587	478790	32341996
14588	478822	32341930
14589	478853	32341802
14590	478887	32341829
14591	478927	32342271
14592	478969	32342851
14593	479006	32343134
14594	479045	32343477
14595	479081	32343666
14596	479116	32343811
14597	479147	32343655
14598	479180	32343619
14599	479209	32343334
14600	479241	32343270
14601	479272	32343090
14602	479303	32342936
14603	479333	32342720
14604	479363	32342491
14605	479393	32342266
14606	479424	32342100
14607	479456	32341999
14608	479492	32342182
14609	479522	32341986
14610	479550	32341640
14611	479584	32341654
14612	479620	32341831
14613	479653	32341838
14614	479686	32341817
14615	479718	32341708
14616	479748	32341521
14617	479779	32341345
14618	479810	32341208
14619	479842	32341105
14620	479874	32341010
14621	479905	32340857
14622	479935	32340654
14623	479971	32340800
14624	480002	32340647
14625	480033	32340511
14626	480067	32340514
14627	480098	32340378
14628	480130	32340301
14629	480163	32340288
14630	480195	32340191
14631	480226	32340056
14632	480256	32339833
14633	480286	32339617
14634	480317	32339411
14635	480348	32339292
14636	480379	32339138
14637	480411	32339064
14638	480445	32339077
14639	480477	32339006
14640	480506	32338673
14641	480539	32338657
14642	480570	32338504
14643	480602	32338412
14644	480635	32338434
14645	480666	32338228
14646	480698	32338168
14647	480728	32337924
14648	480759	32337768
14649	480789	32337567
14650	480827	32337873
14651	480857	32337663
14652	480892	32337794
14653	480925	32337758
14654	480956	32337629
14655	480986	32337410
14656	481017	32337250
14657	481049	32337151
14658	481081	32337055
14659	481112	32336867
14660	481143	32336771
14661	481176	32336689
14662	481205	32336447
14663	481238	32336409
14664	481268	32336222
14665	481300	32336072
14666	481330	32335902
14667	481363	32335827
14668	481393	32335669
14669	481426	32335587
14670	481456	32335410
14671	481487	32335247
14672	481517	32335002
14673	481548	32334866
14674	481579	32334722
14675	481610	32334569
14676	481642	32334488
14677	481671	32334197
14678	481702	32334034
14679	481737	32334118
14680	481769	32334061
14681	481802	32334030
14682	481832	32333812
14683	481865	32333815
14684	481896	32333661
14685	481927	32333488
14686	481959	32333416
14687	481990	32333258
14688	482021	32333059
14689	482055	32333106
14690	482085	32332899
14691	482115	32332711
14692	482147	32332604
14693	482178	32332471
14694	482212	32332510
14695	482243	32332307
14696	482275	32332214
14697	482305	32332055
14698	482337	32331932
14699	482369	32331859
14700	482400	32331692
14701	482431	32331556
14702	482462	32331418
14703	482496	32331446
14704	482527	32331249
14705	482559	32331170
14706	482589	32330987
14707	482619	32330768
14708	482651	32330675
14709	482685	32330736
14710	482720	32330797
14711	482753	32330787
14712	482782	32330522
14713	482815	32330469
14714	482851	32330673
14715	482886	32330755
14716	482916	32330558
14717	482949	32330531
14718	482984	32330626
14719	483019	32330797
14720	483054	32330861
14721	483089	32331020
14722	483121	32330891
14723	483151	32330723
14724	483182	32330534
14725	483211	32330258
14726	483241	32330000
14727	483271	32329804
14728	483301	32329606
14729	483333	32329492
14730	483365	32329438
14731	483397	32329340
14732	483428	32329189
14733	483459	32329021
14734	483489	32328816
14735	483520	32328636
14736	483555	32328727
14737	483588	32328755
14738	483612	32328103
14739	483643	32327951
14740	483673	32327741
14741	483704	32327560
14742	483737	32327553
14743	483768	32327382
14744	483801	32327366
14745	483834	32327366
14746	483864	32327146
14747	483894	32326960
14748	483925	32326767
14749	483958	32326722
14750	483993	32326846
14751	484024	32326712
14752	484055	32326591
14753	484085	32326360
14754	484118	32326310
14755	484150	32326230
14756	484182	32326147
14757	484215	32326133
14758	484247	32326009
14759	484281	32326080
14760	484311	32325892
14761	484342	32325740
14762	484372	32325487
14763	484403	32325329
14764	484436	32325318
14765	484466	32325118
14766	484497	32324949
14767	484527	32324743
14768	484558	32324547
14769	484589	32324410
14770	484621	32324319
14771	484653	32324273
14772	484685	32324130
14773	484718	32324105
14774	484752	32324155
14775	484785	32324194
14776	484816	32324017
14777	484847	32323863
14778	484880	32323824
14779	484912	32323724
14780	484944	32323641
14781	484975	32323524
14782	485007	32323416
14783	485037	32323210
14784	485069	32323102
14785	485100	32322964
14786	485130	32322773
14787	485161	32322568
14788	485193	32322477
14789	485226	32322462
14790	485260	32322514
14791	485291	32322394
14792	485324	32322370
14793	485355	32322212
14794	485387	32322121
14795	485419	32322046
14796	485450	32321862
14797	485484	32321935
14798	485515	32321789
14799	485545	32321545
14800	485576	32321394
14801	485607	32321251
14802	485639	32321168
14803	485671	32321056
14804	485705	32321092
14805	485738	32321094
14806	485770	32321034
14807	485803	32320975
14808	485834	32320871
14809	485866	32320764
14810	485899	32320704
14811	485934	32320834
14812	485966	32320787
14813	485996	32320551
14814	486028	32320436
14815	486061	32320399
14816	486091	32320187
14817	486121	32320010
14818	486152	32319810
14819	486180	32319494
14820	486212	32319415
14821	486243	32319267
14822	486273	32319004
14823	486305	32318933
14824	486338	32318932
14825	486368	32318731
14826	486399	32318544
14827	486430	32318425
14828	486462	32318281
14829	486492	32318089
14830	486523	32317967
14831	486556	32317924
14832	486589	32317918
14833	486620	32317763
14834	486651	32317614
14835	486683	32317522
14836	486714	32317343
14837	486747	32317353
14838	486778	32317189
14839	486811	32317179
14840	486841	32316960
14841	486875	32316998
14842	486908	32316978
14843	486939	32316796
14844	486973	32316841
14845	487004	32316708
14846	487035	32316532
14847	487065	32316352
14848	487095	32316118
14849	487125	32315874
14850	487158	32315865
14851	487187	32315618
14852	487217	32315395
14853	487249	32315289
14854	487278	32315024
14855	487308	32314823
14856	487340	32314723
14857	487372	32314608
14858	487401	32314355
14859	487430	32314044
14860	487465	32314165
14861	487498	32314127
14862	487532	32314187
14863	487563	32314065
14864	487597	32314052
14865	487637	32314546
14866	487669	32314467
14867	487701	32314357
14868	487733	32314264
14869	487766	32314248
14870	487798	32314158
14871	487830	32314084
14872	487865	32314207
14873	487899	32314217
14874	487928	32313956
14875	487960	32313859
14876	487988	32313503
14877	488018	32313294
14878	488049	32313156
14879	488081	32313084
14880	488115	32313082
14881	488148	32313084
14882	488178	32312861
14883	488211	32312843
14884	488241	32312616
14885	488272	32312452
14886	488302	32312272
14887	488335	32312250
14888	488370	32312346
14889	488401	32312211
14890	488430	32311945
14891	488460	32311693
14892	488492	32311590
14893	488524	32311542
14894	488554	32311338
14895	488589	32311392
14896	488620	32311274
14897	488650	32311046
14898	488681	32310934
14899	488712	32310771
14900	488743	32310630
14901	488774	32310448
14902	488806	32310366
14903	488837	32310193
14904	488868	32310081
14905	488899	32309894
14906	488929	32309716
14907	488959	32309502
14908	488990	32309304
14909	489022	32309225
14910	489058	32309410
14911	489089	32309249
14912	489122	32309241
14913	489154	32309158
14914	489185	32309011
14915	489217	32308933
14916	489249	32308845
14917	489281	32308721
14918	489311	32308542
14919	489345	32308577
14920	489377	32308459
14921	489408	32308318
14922	489441	32308297
14923	489471	32308088
14924	489500	32307839
14925	489531	32307692
14926	489564	32307659
14927	489596	32307575
14928	489626	32307342
14929	489656	32307116
14930	489688	32307021
14931	489720	32306971
14932	489752	32306847
14933	489784	32306810
14934	489815	32306622
14935	489849	32306699
14936	489883	32306734
14937	489914	32306584
14938	489946	32306462
14939	489978	32306392
14940	490012	32306462
14941	490045	32306435
14942	490077	32306364
14943	490110	32306326
14944	490142	32306219
14945	490174	32306138
14946	490207	32306170
14947	490238	32305999
14948	490270	32305927
14949	490301	32305769
14950	490331	32305549
14951	490361	32305339
14952	490393	32305236
14953	490422	32304978
14954	490454	32304855
14955	490487	32304860
14956	490521	32304860
14957	490550	32304632
14958	490588	32304902
14959	490622	32304949
14960	490654	32304907
14961	490685	32304758
14962	490716	32304569
14963	490746	32304393
14964	490776	32304174
14965	490808	32304046
14966	490840	32303954
14967	490871	32303822
14968	490902	32303669
14969	490934	32303572
14970	490968	32303652
14971	490999	32303467
14972	491028	32303215
14973	491059	32303054
14974	491092	32303003
14975	491125	32303042
14976	491158	32303004
14977	491190	32302914
14978	491222	32302841
14979	491253	32302677
14980	491284	32302490
14981	491313	32302270
14982	491345	32302123
14983	491379	32302228
14984	491410	32302042
14985	491441	32301879
14986	491471	32301658
14987	491502	32301547
14988	491534	32301420
14989	491566	32301376
14990	491596	32301154
14991	491630	32301179
14992	491660	32300982
14993	491692	32300901
14994	491722	32300696
14995	491755	32300638
14996	491786	32300538
14997	491817	32300356
14998	491850	32300342
14999	491884	32300393
15000	491914	32300181
15001	491947	32300168
15002	491977	32299963
15003	492011	32299970
15004	492043	32299870
15005	492076	32299856
15006	492108	32299800
15007	492140	32299713
15008	492173	32299706
15009	492204	32299529
15010	492236	32299451
15011	492268	32299355
15012	492301	32299318
15013	492335	32299364
15014	492365	32299151
15015	492398	32299173
15016	492431	32299110
15017	492462	32298993
15018	492494	32298897
15019	492531	32299178
15020	492563	32299059
15021	492595	32298970
15022	492625	32298748
15023	492659	32298817
15024	492693	32298837
15025	492724	32298707
15026	492753	32298436
15027	492785	32298314
15028	492815	32298152
15029	492849	32298174
15030	492883	32298186
15031	492913	32298017
15032	492944	32297859
15033	492975	32297669
15034	493006	32297563
15035	493038	32297433
15036	493071	32297422
15037	493102	32297273
15038	493134	32297232
15039	493166	32297095
15040	493194	32296810
15041	493225	32296646
15042	493259	32296646
15043	493289	32296492
15044	493321	32296364
15045	493351	32296188
15046	493382	32296002
15047	493412	32295819
15048	493442	32295553
15049	493472	32295376
15050	493509	32295638
15051	493540	32295463
15052	493570	32295268
15053	493603	32295249
15054	493635	32295115
15055	493666	32294966
15056	493696	32294766
15057	493726	32294552
15058	493768	32295104
15059	493802	32295203
15060	493838	32295319
15061	493879	32295845
15062	493921	32296447
15063	493958	32296670
15064	493992	32296741
15065	494026	32296780
15066	494067	32297287
15067	494103	32297469
15068	494136	32297397
15069	494170	32297459
15070	494207	32297690
15071	494242	32297798
15072	494274	32297705
15073	494310	32297935
15074	494345	32298048
15075	494384	32298406
15076	494421	32298654
15077	494450	32298367
15078	494485	32298493
15079	494516	32298341
15080	494547	32298194
15081	494580	32298165
15082	494613	32298102
15083	494645	32298026
15084	494677	32297984
15085	494708	32297817
15086	494740	32297707
15087	494770	32297540
15088	494801	32297378
15089	494832	32297209
15090	494861	32296937
15091	494894	32296890
15092	494925	32296735
15093	494956	32296597
15094	494988	32296547
15095	495018	32296347
15096	495050	32296242
15097	495080	32296024
15098	495111	32295865
15099	495141	32295659
15100	495175	32295722
15101	495207	32295619
15102	495239	32295518
15103	495274	32295633
15104	495303	32295394
15105	495337	32295376
15106	495367	32295161
15107	495398	32295037
15108	495429	32294922
15109	495463	32294911
15110	495493	32294751
15111	495525	32294655
15112	495556	32294505
15113	495587	32294338
15114	495615	32294010
15115	495649	32294012
15116	495681	32293966
15117	495712	32293813
15118	495742	32293583
15119	495773	32293420
15120	495804	32293296
15121	495835	32293132
15122	495865	32292940
15123	495895	32292746
15124	495926	32292541
15125	495956	32292384
15126	495988	32292271
15127	496021	32292224
15128	496049	32291904
15129	496078	32291634
15130	496108	32291441
15131	496137	32291139
15132	496168	32290957
15133	496196	32290618
15134	496228	32290566
15135	496262	32290591
15136	496294	32290513
15137	496329	32290600
15138	496362	32290613
15139	496394	32290558
15140	496426	32290474
15141	496460	32290513
15142	496491	32290342
15143	496521	32290138
15144	496553	32290033
15145	496585	32289931
15146	496615	32289717
15147	496646	32289626
15148	496684	32289879
15149	496719	32290036
15150	496750	32289886
15151	496781	32289720
15152	496815	32289765
15153	496847	32289701
15154	496879	32289581
15155	496912	32289560
15156	496945	32289583
15157	496977	32289445
15158	497011	32289485
15159	497042	32289400
15160	497076	32289413
